,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63
227,BRACS_1808_FEA_32,1,0.014684365,0.027903762,0.2222252,0.010735082,0.676383,0.0109115485,0.007980405,0.109239444,0.8340805,0.29249617,-0.0025938158,0.04696915,0.9524006,0.035382703,0.07908266,0.6489769,0.4303562,0.06993497,0.6756162,0.50772744,0.0105680935,-0.00013915032,0.4713225,0.029187327,0.0704248,0.045243554,0.24047337,0.20276222,0.04589254,0.13839579,0.11253675,0.31273466,1.3820864,0.38735846,1.1638234,0.75057286,0.17523383,0.063205324,0.30646583,0.012475811,0.5226421,0.75178593,0.0059873043,0.38343352,0.057908043,-0.0022965122,0.071507074,0.024468709,0.6778481,0.5656205,0.35074836,0.55850166,0.48763826,0.09199368,0.04951229,0.8450224,0.32904467,0.0040580337,0.45421824,0.0033768306,0.007949192,0.08757048,0.070388556,0.040896185
228,BRACS_1808_FEA_33,1,0.047081914,0.005888517,0.59236985,0.016580993,0.63263386,0.06782189,0.012486873,0.04881789,1.0773009,0.35445645,0.024764968,0.12979579,1.1772908,0.11611361,0.05452204,0.7896426,0.57907206,0.025721585,1.0598807,0.75575244,0.05508657,0.021724103,0.5514265,0.082611464,0.11004172,0.13048384,0.3881361,0.39696786,0.12031362,0.12641248,0.15589826,0.20178652,1.3892095,0.52593154,1.5018643,0.7222039,0.10686435,0.081406556,0.48307863,0.046926986,0.808999,0.9438845,0.056210432,0.84249854,0.11646729,0.05064118,0.17050274,0.027468733,0.5511369,0.7937516,0.6512167,0.66299874,0.8898419,0.24764018,0.11981995,0.93738866,0.49122733,0.050764337,0.7193534,0.016996289,0.03340667,0.10401706,0.09976176,0.057336397
229,BRACS_1808_FEA_34,1,0.0575469,0.023419162,0.54990715,0.053065926,0.3243793,0.13497365,0.061647255,0.066334,0.6779614,0.32884544,0.09472574,0.19135302,0.7376329,0.21940167,0.13308959,0.45385003,0.35339507,0.062110044,0.6647942,0.5734941,0.11991982,0.083000764,0.2491433,0.16943173,0.2246742,0.22970898,0.32483104,0.28410712,0.17439373,0.22360475,0.15687203,0.29409605,0.74851173,0.34088472,0.7746169,0.44333738,0.10348724,0.15261444,0.3411241,0.08038698,0.42462295,0.50966316,0.13073605,0.658023,0.22460265,0.15701926,0.1459999,0.080571525,0.22524878,0.37478834,0.4919359,0.2834628,0.6278435,0.37557065,0.15371788,0.47669974,0.5540643,0.17073198,0.4304959,0.122063264,0.07259537,0.15096828,0.20934303,0.08802842
230,BRACS_1808_FEA_35,1,0.016900025,0.03987771,0.23990642,0.09742424,0.30932844,0.15415466,0.012405456,0.16099039,0.44584763,0.21430978,0.04923586,0.11209474,0.54715353,0.23132166,0.089191176,0.3141164,0.24800739,0.060886294,0.43157274,0.3126792,0.093274534,0.07538176,0.23297098,0.17446853,0.21268632,0.16876216,0.14227583,0.17932482,0.08795576,0.30511212,0.18774532,0.21723735,0.75269747,0.27099395,0.60307455,0.38815346,0.1916424,0.23756589,0.17708308,0.053104967,0.35074943,0.46231005,0.12625112,0.28743973,0.20186996,0.10484938,0.05593786,0.10797411,0.3027307,0.34304374,0.24462774,0.3188865,0.34358326,0.12165139,0.06488086,0.4467532,0.2711089,0.04641852,0.3100633,0.09057318,0.07106195,0.25592932,0.21037771,0.10797188
231,BRACS_1808_FEA_36,1,0.023393128,0.009702159,0.31703997,0.016325757,0.20550232,0.13120003,0.055072695,0.0547203,0.3758089,0.25446737,0.061107278,0.25776932,0.46274668,0.19769648,0.18968847,0.2281158,0.23131351,0.08052971,0.3582856,0.3255754,0.10883806,0.04791981,0.15159489,0.16757837,0.27973452,0.29944453,0.17663045,0.18103768,0.150925,0.29762492,0.13271289,0.32511368,0.49417815,0.21259134,0.47091213,0.3729349,0.093921766,0.13662218,0.19593535,0.10225667,0.2550225,0.31983635,0.113566615,0.36427557,0.3024655,0.09766813,0.069700494,0.06463188,0.15397653,0.24503812,0.2578432,0.19145858,0.32252914,0.18254176,0.07185315,0.3034132,0.33337864,0.060201757,0.23208737,0.09286667,0.08094107,0.17451741,0.22135696,0.06612711
232,BRACS_1808_FEA_38,1,0.116907656,-0.003973102,1.0646781,0.0029176713,0.7044002,0.01870326,0.063376844,0.024128113,1.3590465,0.4937613,0.032919675,0.15813439,1.4488373,0.06492096,0.07134905,1.096277,0.79597217,0.03596339,1.5437719,1.1248987,0.061596807,0.035126798,0.6496754,0.072406486,0.036853775,0.097154014,0.5986062,0.5766942,0.21215898,0.04707895,0.04921165,0.18694207,1.5055554,0.6419336,1.7899796,0.75139695,0.073542796,0.063616514,0.6794594,0.12013204,1.0521973,1.0563898,0.057618577,1.2721624,0.06633843,0.07568185,0.3334261,-0.007441354,0.47903234,0.9882982,1.0569398,0.7496583,1.2577564,0.55235445,0.2852101,1.0140299,0.8111899,0.22748657,0.9539571,0.08684594,0.0048248395,0.009270913,0.09095451,0.0006878799
233,BRACS_1808_FEA_39,1,0.008602025,0.034156658,0.15709578,0.08786325,0.42970696,0.093208075,0.0022439263,0.20590638,0.5195888,0.21048509,0.029410165,0.07335411,0.6095223,0.1903988,0.0787535,0.3848047,0.2619035,0.07120207,0.4128351,0.30794472,0.06094295,0.058146432,0.2954434,0.15471703,0.21366735,0.13098724,0.14949998,0.16492255,0.066711,0.27193925,0.17480999,0.27126634,0.9566441,0.31058207,0.7292322,0.51511085,0.26516986,0.21099514,0.19692133,0.023120457,0.35177028,0.5537456,0.096491784,0.25504023,0.18131979,0.05375583,0.03720304,0.10459619,0.46423405,0.3789601,0.22492959,0.368221,0.319323,0.060542557,0.030384688,0.5653391,0.23389219,0.009420272,0.3087184,0.026309382,0.06307713,0.26490995,0.20419,0.101876445
234,BRACS_1808_FEA_4,1,0.03300975,0.040223386,0.28922752,0.09629833,0.3784852,0.14889216,0.002053327,0.23058993,0.46731114,0.17445064,0.06086572,0.102795646,0.48698705,0.25013706,0.113199346,0.33510777,0.26189584,0.074697785,0.41244462,0.33227536,0.10596638,0.08954387,0.30013922,0.20365793,0.29738387,0.23363008,0.19739097,0.25521794,0.10266593,0.3551538,0.2093031,0.21968682,0.74221677,0.29971692,0.6676155,0.36374888,0.2667742,0.2744742,0.20929864,0.042386286,0.35698006,0.49843943,0.1434018,0.30213144,0.24450424,0.09107283,0.0482267,0.12217024,0.33534706,0.36474693,0.2300038,0.35694292,0.3549937,0.098958895,0.052378643,0.4526103,0.2404678,0.051970802,0.30499658,0.06623742,0.08994996,0.34001747,0.25418314,0.13094696
235,BRACS_1808_FEA_40,1,0.024695192,0.039338082,0.26443958,0.073229946,0.26836812,0.1344282,0.018756384,0.17520979,0.43508214,0.2054574,0.07201647,0.15822981,0.50251323,0.24479449,0.16047148,0.29134786,0.24341016,0.10375924,0.36348838,0.3301161,0.10115407,0.09539164,0.21984778,0.21506114,0.3263486,0.26107842,0.17945431,0.18603921,0.13781634,0.33693752,0.19071731,0.3123357,0.6683094,0.23976357,0.5781343,0.37948954,0.2530226,0.2214907,0.19253404,0.045984305,0.277643,0.41607657,0.1555668,0.30077526,0.27782646,0.09666997,0.06775237,0.10921163,0.27932805,0.2909127,0.22895025,0.24832934,0.32048723,0.14057286,0.07107742,0.42520547,0.27903372,0.07136287,0.27613482,0.08550758,0.08905536,0.26526412,0.26183212,0.10153294
236,BRACS_1808_FEA_41,1,0.35293168,0.013274668,2.6149325,-0.0055903173,1.1427869,-0.016954605,0.14516065,0.003114173,2.423637,1.0622311,0.08031429,0.08129828,2.5403392,-0.015842559,0.12184344,2.0880692,1.7183441,0.08894404,3.1435907,2.318385,0.057411075,0.014763387,1.2454455,0.0036203996,-0.022601206,-0.0064504296,1.3304579,1.1244884,0.43963638,-0.016139792,-0.010031627,0.033219468,2.3562915,1.0318416,3.1197615,0.8184395,0.103852704,-0.00568991,1.4379901,0.1384022,2.1301534,1.8916094,0.025418837,2.6828647,0.010687316,0.096546754,0.86149514,-0.022716194,0.64287746,1.8277998,2.2622702,1.1715171,2.6652393,1.6105831,0.7004863,1.796381,1.6791351,0.6698901,2.0852158,0.29281273,-0.011670068,-0.034242384,0.03834524,-0.025167445
237,BRACS_1808_FEA_43,1,0.055837203,0.008600821,0.92047095,-0.009175013,0.90789723,-0.00031551623,0.037843395,0.033027414,1.4590243,0.43702236,0.03121271,0.066709094,1.3742423,0.015047996,0.060300823,1.1739075,0.73021317,0.051470887,1.5066663,1.057881,0.056798037,0.020922748,0.71683294,0.03485459,0.019322712,0.04478023,0.5880824,0.48748705,0.17422114,0.024160704,0.02906947,0.25443184,1.7001833,0.6866419,1.772935,0.9297417,0.058194578,0.028846053,0.6545861,0.050920848,0.9915071,1.0836841,0.042663813,1.1054314,0.031985212,0.078827836,0.25828657,-0.0039132694,0.61089617,1.0454403,1.001001,0.85713124,1.1734029,0.47514948,0.23489511,1.0494937,0.7549088,0.21328498,0.84403634,0.051732484,-0.0037160534,0.0005339431,0.08882174,0.0075064837
238,BRACS_1808_FEA_44,1,0.054729167,0.12742746,0.117481895,0.35699427,0.11001922,0.4418057,0.01222506,0.41390783,0.1144741,0.10317132,0.18903242,0.17835763,0.16541182,0.48159087,0.16025397,0.07684347,0.0625758,0.13957328,0.13687333,0.06992675,0.22692625,0.2654729,0.10050625,0.48228937,0.52239615,0.3583094,0.05376939,0.11359979,0.16848174,0.53921074,0.44159985,0.22010535,0.29299057,0.12190015,0.16815975,0.15627788,0.45910028,0.5735632,0.0728107,0.050036184,0.13225737,0.22564077,0.264898,0.10252102,0.5000445,0.36323974,0.00797472,0.38346136,0.12728539,0.1261957,0.07578829,0.11397855,0.13827842,0.045853045,0.024366844,0.13298574,0.1052125,0.04703223,0.11342799,0.16146459,0.25635612,0.62635005,0.48353386,0.37749207
239,BRACS_1808_FEA_45,1,0.033924993,0.0018655607,0.342193,0.0004073287,0.19925152,0.106227875,0.043388043,0.020525489,0.52328897,0.2992698,0.048688937,0.22034344,0.7151313,0.20208909,0.08714754,0.25616196,0.2535832,0.026971882,0.48870298,0.35684097,0.10832936,0.05575613,0.15774585,0.13052405,0.13509265,0.15807159,0.15584509,0.16806208,0.10468466,0.17808487,0.12884285,0.26739252,0.68093926,0.3120801,0.5820707,0.42831725,0.024468603,0.14078747,0.28084722,0.084097646,0.32220235,0.4426492,0.12621218,0.5563671,0.17263016,0.115746185,0.09455064,0.04134743,0.20416059,0.3327252,0.39306018,0.23257652,0.5286265,0.19839257,0.07846426,0.4111021,0.43416822,0.10435774,0.4007558,0.06865808,0.066770904,0.14150706,0.08393952,0.053232368
240,BRACS_1808_FEA_46,1,0.26590893,0.012359398,1.5139225,-0.00878989,0.59270614,0.03576521,0.13637486,0.01750377,0.7831002,0.62803376,0.12710193,0.18220596,0.93407303,0.11830749,0.22648634,0.68644726,0.6718859,0.07297052,0.9670614,1.0517297,0.090532355,0.109052114,0.49249163,0.049462378,0.14667283,0.19611198,0.7707184,0.65990776,0.31021062,0.118881084,0.05806215,0.22776364,0.6910333,0.36849278,0.90803164,0.36100093,0.014243984,0.029530924,0.70273244,0.23159419,0.65951055,0.5978361,0.07574732,1.1225029,0.19932656,0.18704075,0.39401457,0.0043876623,0.22568902,0.5924309,1.0479298,0.29425517,1.021181,1.1501608,0.4011919,0.5313885,1.125032,0.48705328,0.76692253,0.5250069,0.014021948,0.019879542,0.1315431,0.010736869
241,BRACS_1808_FEA_47,1,0.31808722,0.014694382,2.124926,-0.001582899,1.1576711,0.020165706,0.09039064,0.014746977,2.1086292,0.8224088,0.122721404,0.1542214,2.1265817,0.016800126,0.13893029,1.863966,1.4518474,0.09276467,2.6666625,1.9981694,0.058710072,0.016899675,1.0549045,-0.0019906582,0.0027757843,0.034986928,1.1711001,1.0932126,0.51136404,-0.01321077,0.029428618,0.11106387,2.0679023,0.96864223,2.6415195,0.85755634,0.08309771,-0.014496107,1.1554693,0.14601061,1.7657677,1.5472718,0.0091113495,2.0937514,0.021481179,0.121203765,0.73243105,-0.014788467,0.5661199,1.5389737,1.9182682,1.0701737,2.0640254,1.3017365,0.60533553,1.4835327,1.3920268,0.5835017,1.5826204,0.24907067,-0.008362384,-0.028172456,0.1266458,-0.018301457
242,BRACS_1808_FEA_48,1,0.06235679,-0.0020696227,0.7966873,-0.006759481,0.53707254,0.048514154,0.02857566,0.016762484,1.0400962,0.4176037,0.031893633,0.12446645,1.1506491,0.080352925,0.050439116,0.74211484,0.63854,0.024689732,1.106239,0.8641916,0.06848717,0.014547708,0.48583826,0.06717806,0.067836106,0.11210786,0.43474656,0.43411326,0.14459996,0.09974978,0.09250926,0.1671507,1.234944,0.5266524,1.385332,0.62286615,0.061475087,0.06905697,0.48536816,0.07939032,0.8052273,0.84311056,0.05992055,0.9258901,0.07687165,0.0651123,0.23137264,0.008102475,0.4160604,0.7680609,0.717265,0.5960516,0.93180406,0.3931709,0.19101816,0.85759366,0.64420414,0.12512326,0.72591394,0.10760929,0.020544522,0.048475176,0.081844546,0.01822953
243,BRACS_1808_FEA_49,1,0.13723072,-0.0034706758,1.3570199,-0.010920621,0.90420735,0.008115786,0.08942437,0.0027822691,1.7898821,0.65872526,0.024224548,0.16456424,1.8374586,0.023972804,0.114989616,1.436286,1.0278124,0.04810401,1.9514741,1.4600233,0.04874741,0.021738669,0.87387085,0.039944366,0.0155048305,0.078652374,0.8317213,0.68014,0.2437202,0.038844466,0.015578637,0.22591907,1.8116801,0.7305055,2.2884586,0.9733695,0.07164902,0.02586618,0.9185307,0.11546868,1.2829555,1.3211714,0.03651207,1.6271871,0.0521485,0.070642464,0.46488276,-0.010221934,0.6093198,1.2268482,1.3456609,0.91649777,1.587223,0.78735447,0.3590673,1.317485,1.0081716,0.2518742,1.2169199,0.1057639,0.00015819799,0.0024006336,0.056850288,0.004020657
244,BRACS_1808_FEA_5,1,0.024592325,0.025552887,0.24429952,0.060848884,0.20479788,0.14255305,0.014939057,0.1925358,0.40440956,0.18440215,0.058583617,0.13488959,0.44181475,0.2601,0.1432665,0.21520077,0.18796092,0.083263814,0.33058473,0.26344016,0.13217174,0.10607478,0.14698762,0.22856487,0.29405633,0.23399206,0.1324093,0.15812175,0.091457464,0.38213262,0.1593448,0.30002996,0.5488636,0.218604,0.46304852,0.36400372,0.26335442,0.28578267,0.20331503,0.05730685,0.22310792,0.35707024,0.16805041,0.33329272,0.2653688,0.11533492,0.050101094,0.09546669,0.19325887,0.23047873,0.22771844,0.18715847,0.32183024,0.12644526,0.055902213,0.33436415,0.25751892,0.07150088,0.25479764,0.08275324,0.10620426,0.3299414,0.26276758,0.10707573
245,BRACS_1808_FEA_50,1,0.010117491,0.030373152,0.18778977,0.089048214,0.3975693,0.09372989,0.0055795084,0.2598162,0.49356538,0.21130928,0.02106534,0.07341759,0.54483473,0.19422682,0.13076425,0.36865994,0.2561272,0.10253054,0.40530702,0.32187533,0.06652702,0.076942496,0.29269445,0.20015645,0.28647378,0.1820948,0.16714221,0.18604796,0.0602265,0.35926214,0.16086312,0.3071,0.8580518,0.29273787,0.6881297,0.4836376,0.3865184,0.31999877,0.18365963,0.025249904,0.34029442,0.50723857,0.12777707,0.26279858,0.22473037,0.048982635,0.044017285,0.11023578,0.41104788,0.3396169,0.21314415,0.34094572,0.32069284,0.071594186,0.036143202,0.5372979,0.24752517,0.0218384,0.31594744,0.051042486,0.07809441,0.38880223,0.2217271,0.10782084
246,BRACS_1808_FEA_53,1,0.13205396,0.0015949404,1.1769186,-0.012527741,0.66322076,-0.0020107096,0.14744917,0.005086233,1.0518785,0.613197,0.06420405,0.20437837,1.2645048,0.011415869,0.15217036,0.8359903,0.6718261,0.044950947,1.26101,1.0376625,0.050031953,0.027763523,0.42242715,0.03209019,0.0006084398,0.12346877,0.65949094,0.53891045,0.26865914,0.016581409,0.023436356,0.2925513,1.0883251,0.50756717,1.2752601,0.64639723,0.030457806,0.016606705,0.6722336,0.17782386,0.8287367,0.7648286,0.049635872,1.2903664,0.06851972,0.103201404,0.3987888,-0.011253138,0.2769408,0.65744346,1.1317102,0.4347161,1.1624069,0.84967524,0.348523,0.7040492,1.0167465,0.32790187,0.79969287,0.2237106,-0.0041690846,-0.006689677,0.04913513,-0.0008279539
247,BRACS_1808_FEA_54,1,0.07398946,0.003502354,0.59271705,-0.0077541834,0.27757394,0.09347034,0.08653707,0.05899736,0.55162007,0.36330777,0.07301143,0.23038109,0.6512028,0.18935032,0.21621299,0.4056705,0.3581922,0.0896555,0.53508776,0.5279644,0.10672917,0.07978721,0.2818886,0.1356682,0.27149096,0.25631124,0.31629002,0.30146924,0.17776784,0.26494187,0.120532595,0.30580804,0.6275013,0.28102744,0.6622875,0.40752608,0.06409383,0.13865754,0.292122,0.10533604,0.37474737,0.45436996,0.16232334,0.56191754,0.2649632,0.12238734,0.19716191,0.034141272,0.2336306,0.36843094,0.43183234,0.29325318,0.50161535,0.39152443,0.17739509,0.45687014,0.5791182,0.20706561,0.4146137,0.19795962,0.06939362,0.12908709,0.17648484,0.046184704
248,BRACS_1808_FEA_55,1,0.0803307,0.018657437,0.4333967,0.09637493,0.54853874,0.084716305,0.01645164,0.101018555,0.8164622,0.28816098,0.0092506725,0.07352881,0.96718776,0.08969641,0.03568869,0.60986775,0.4812624,0.024939114,0.89390785,0.5685781,0.045161925,0.03786656,0.4673012,0.10063683,0.046672493,0.07004187,0.25701648,0.33698016,0.06930131,0.11728688,0.16721551,0.10288576,1.2284116,0.4187016,1.2213669,0.519669,0.13429718,0.09984627,0.3298754,0.058638357,0.72041214,0.81218576,0.025025193,0.58608,0.06841729,0.05932804,0.12544324,0.062316906,0.52279973,0.66080946,0.4907399,0.61935747,0.67461455,0.16298202,0.0820307,0.78828174,0.36355808,0.04520951,0.6015521,0.072312124,0.017181173,0.1436729,0.10149106,0.0800388
249,BRACS_1808_FEA_56,1,0.097143374,0.0132720135,0.58351743,0.04682335,0.2466096,0.10879153,0.047495227,0.086835295,0.43245697,0.26582384,0.09185619,0.22377242,0.53284556,0.23435801,0.18042216,0.29318634,0.32500315,0.08169366,0.45375097,0.45776042,0.1174783,0.123298764,0.20959985,0.18229727,0.2624381,0.2608671,0.31644687,0.32155767,0.19947903,0.28267068,0.101312585,0.28857094,0.4858703,0.22513892,0.50092953,0.32811543,0.14553447,0.16611274,0.2784418,0.12653321,0.3280866,0.3810218,0.14756282,0.4988119,0.24197257,0.14791352,0.14353149,0.06145641,0.15852393,0.32044882,0.39652336,0.19631495,0.46618325,0.38278687,0.15622872,0.3525193,0.47791374,0.18638223,0.39050812,0.20597526,0.06975571,0.16826624,0.26354617,0.087822326
250,BRACS_1808_FEA_58,1,0.027192919,0.015152457,0.3394191,0.030758917,0.36333102,0.11500618,0.03223088,0.12683222,0.5498538,0.23871914,0.050278928,0.13900928,0.59622675,0.22909236,0.12714987,0.365824,0.27402878,0.075450286,0.45501727,0.40252945,0.09949915,0.07104074,0.2733384,0.15792151,0.25555876,0.21846022,0.22755876,0.2166923,0.10173829,0.28653356,0.1625672,0.3155251,0.7670076,0.27720216,0.70402634,0.46654832,0.17238528,0.18243362,0.26138902,0.0525087,0.3336931,0.47181556,0.13281925,0.3960269,0.22860426,0.09857064,0.0807111,0.07194276,0.31893933,0.35105252,0.31082675,0.32017037,0.4058345,0.1792922,0.08818109,0.47274858,0.35549116,0.08030169,0.32025364,0.07335013,0.079355,0.20844291,0.18482585,0.07774601
251,BRACS_1808_FEA_59,1,0.032550335,0.012917262,0.29707435,0.025003465,0.29775032,0.13223013,0.01950775,0.13115662,0.43088466,0.19316944,0.035380565,0.13170424,0.48859906,0.2268676,0.13158916,0.28755888,0.2373481,0.0694044,0.37364012,0.33235106,0.105322696,0.07181039,0.23614351,0.16519217,0.24616964,0.22326022,0.18647899,0.2174159,0.083193906,0.32914412,0.14875336,0.2829938,0.6488508,0.26769108,0.5793452,0.38789594,0.16889708,0.19990146,0.19696935,0.05659312,0.30033967,0.42996845,0.13764636,0.30740038,0.21989477,0.09018311,0.05733365,0.07119828,0.2720487,0.29911757,0.22629969,0.2850866,0.32469258,0.13067676,0.06587872,0.4032706,0.27671406,0.06714983,0.26593962,0.07656469,0.08473435,0.24385259,0.20623219,0.07925328
252,BRACS_1808_FEA_60,1,0.04094043,-0.002319927,0.6394178,0.0020371245,0.6595469,0.051024236,0.02354381,0.02972165,1.1424485,0.3622287,0.019382445,0.093490146,1.2029554,0.076509364,0.03411407,0.8347066,0.58324575,0.01318651,1.1121968,0.8030346,0.05616794,0.019178132,0.57155603,0.056438953,0.06274374,0.113674305,0.40017977,0.40102804,0.0966254,0.09376179,0.12874876,0.2044266,1.3998121,0.5297558,1.5414075,0.74967945,0.05655635,0.059746157,0.5252079,0.06260728,0.809994,0.9524524,0.04319454,0.9000986,0.06383304,0.048184074,0.17689905,0.012850882,0.5255293,0.82161003,0.6934005,0.6805036,0.92045575,0.2801497,0.11723021,0.9443507,0.5255933,0.060724247,0.7284244,0.03244916,0.021267721,0.064845346,0.07471218,0.044592697
253,BRACS_1808_FEA_61,1,0.04662196,0.14328781,0.17778079,0.36666062,0.09198555,0.34159684,0.026657304,0.45816872,0.14679748,0.08507536,0.20207103,0.09132813,0.19473475,0.47148395,0.12010884,0.08964708,0.117334925,0.109323606,0.12606342,0.13808906,0.21458861,0.2579873,0.07798294,0.45751548,0.4260912,0.23759982,0.08254264,0.13821936,0.14766622,0.5562997,0.3886256,0.17355606,0.26498407,0.07448779,0.18193708,0.16549902,0.5801983,0.63519347,0.07321884,0.052629083,0.11521697,0.16283408,0.27629295,0.103445314,0.4040465,0.3682744,0.05474044,0.31431398,0.10615188,0.09760033,0.08450581,0.084912196,0.13339427,0.11067512,0.06450683,0.14558072,0.18697545,0.091194384,0.12429599,0.23727648,0.20343992,0.6242881,0.5116708,0.359152
254,BRACS_1808_FEA_62,1,0.11169517,-0.0044998624,0.9557954,-0.011159125,0.7097347,0.039329644,0.035477962,0.0108015975,1.367364,0.49701086,0.011325798,0.13940223,1.5296633,0.08502792,0.044371225,1.0299596,0.8126704,0.018860051,1.5015417,1.0636226,0.056991614,0.02040985,0.6560589,0.05494387,0.014139327,0.073586784,0.5422796,0.54008055,0.17216212,0.05460737,0.08328223,0.17595531,1.6309452,0.68258774,1.8544996,0.783154,0.049256474,0.058899503,0.630369,0.07542719,1.0701823,1.1013683,0.05539034,1.2374966,0.058821905,0.058316164,0.3163938,-0.0017047385,0.5390377,1.015127,0.9889364,0.78977996,1.2526671,0.4457861,0.22273648,1.0966015,0.75231075,0.16968207,0.95126945,0.037951786,0.016508635,0.044034142,0.048587527,0.017161276
255,BRACS_1808_FEA_64,1,0.010712246,0.02655023,0.14958826,0.06778929,0.20800462,0.18265913,0.021741683,0.11264959,0.29484868,0.17000474,0.03848547,0.16479203,0.3726526,0.2922585,0.13197444,0.17770255,0.12934281,0.063471496,0.22025272,0.17934684,0.11786252,0.073939525,0.1416446,0.2102136,0.26982298,0.24145162,0.09210069,0.12586652,0.08381793,0.36477032,0.17955942,0.2854984,0.52024794,0.22747734,0.35788333,0.36173108,0.15716895,0.25073135,0.13660079,0.056353163,0.17946537,0.33481315,0.15449119,0.22744666,0.26237524,0.10804226,0.022414,0.119184226,0.22020856,0.20433845,0.15286991,0.18759194,0.22903217,0.06382298,0.02984418,0.29501224,0.2089861,0.034157477,0.17776914,0.056933895,0.10990901,0.32600427,0.21731037,0.10766318
256,BRACS_1808_FEA_65,1,0.089225695,-0.005785777,0.86701864,-0.011110926,0.705865,0.020998096,0.07873385,0.0076669673,1.340806,0.48745042,0.01217905,0.19380179,1.4695871,0.05140579,0.093973696,0.9857345,0.7051468,0.023247276,1.3855078,0.9872756,0.04689802,0.017162828,0.6266346,0.048710972,0.01984855,0.10898614,0.5115748,0.48530528,0.15848528,0.052197717,0.056344956,0.25663024,1.4999906,0.61254764,1.7223811,0.9218707,0.0495955,0.035126127,0.65491927,0.16247843,0.9530735,1.0395896,0.03678997,1.1551814,0.041267287,0.05302203,0.28393582,-0.004108941,0.54949737,0.9376532,0.96150166,0.71996546,1.1201775,0.44871,0.18902041,1.0274566,0.7271589,0.13128497,0.9062937,0.049384326,0.010541534,0.01840664,0.05211894,0.020175833
257,BRACS_1808_FEA_68,1,0.055609323,-0.002867702,0.7730561,-0.0008186826,0.74979144,0.032505672,0.023835588,0.028250322,1.2893994,0.3902018,0.014816689,0.13335839,1.3515842,0.056185745,0.050354887,1.0174356,0.6831862,0.022716256,1.3618805,0.9574632,0.048367593,0.010671151,0.6780712,0.049450677,0.056337096,0.11656478,0.45665964,0.44735163,0.14744101,0.08134816,0.09554976,0.20715283,1.5507088,0.62503254,1.738313,0.8777267,0.06404207,0.044345737,0.5668517,0.094622314,0.967485,1.0409969,0.03179406,1.0430473,0.053455576,0.042118125,0.24042527,0.010052869,0.5627177,1.0004982,0.83448577,0.81608367,1.0679092,0.34073853,0.17651042,1.0360949,0.6077137,0.09297776,0.83164346,0.035605446,0.011676586,0.037546333,0.0881473,0.03194564
258,BRACS_1808_FEA_69,1,0.031144638,0.044853978,0.33634058,0.14156893,0.39373022,0.15928486,0.002639542,0.2859737,0.5654416,0.18568508,0.10401638,0.14155516,0.5721919,0.2589829,0.19006878,0.41981387,0.30862406,0.11838186,0.51872987,0.4031864,0.10478703,0.13797352,0.33768234,0.25191733,0.39567542,0.3308356,0.2300534,0.26900008,0.17359208,0.3903734,0.24696653,0.28258088,0.80067885,0.3212181,0.80275404,0.43149453,0.36454433,0.31589192,0.24565887,0.07864,0.4221995,0.54487956,0.1689119,0.3948967,0.33356923,0.12063283,0.0706408,0.16502827,0.338009,0.42918578,0.29279113,0.40217224,0.43752688,0.12942007,0.06750868,0.5164935,0.26404667,0.0485129,0.35707274,0.06803556,0.09070994,0.36927497,0.35237363,0.1789889
259,BRACS_1808_FEA_7,1,0.2643576,-0.0066567813,1.9436867,-0.016886938,1.1313747,-0.009129822,0.103237785,0.0048530046,1.8979126,0.7825087,0.053709324,0.16227126,1.8936427,0.0004937844,0.17845663,1.6102889,1.2452334,0.084984094,2.2350047,1.7808775,0.04229544,0.012828702,1.0347145,0.012238295,0.029754998,0.09849949,1.0965067,0.944322,0.36102754,0.038296234,-0.012155265,0.20922293,1.8897282,0.8362671,2.404962,0.9470465,0.04570462,-0.014611799,1.1467109,0.16089335,1.5486217,1.4361708,0.009996105,1.8776165,0.11538253,0.075037204,0.55929285,-0.017280893,0.60532635,1.3369162,1.7030694,0.9483232,1.8315356,1.1578425,0.45975724,1.358811,1.3125788,0.4672247,1.4381642,0.22802743,-0.009308899,-0.024742205,0.124782376,-0.010479338
